descriptor,missing_ratio,variance,mean,std
EState_VSA6,0.0,137.61115172423598,5.761910747410554,11.730777967561911
EState_VSA7,0.0,51.24680844386217,2.468891300502562,7.1586876202179806
EState_VSA8,0.0,107.03005122418229,5.797941437769769,10.34553291156054
EState_VSA9,0.0,156.9241614048822,12.762669863926368,12.52693743118733
ExactMolWt,0.0,20063.01522849857,250.84555524920282,141.64397349869344
FCSP3,0.0,0.0894087382321007,0.40803030817285996,0.29901293990745736
FilterItLogS,0.0,3.357885052517731,-1.0904886758497883,1.8324532879497177
FpDensityMorgan1,0.0,0.13869719245801213,1.11277439568643,0.37242071969482593
FpDensityMorgan2,0.0,0.17210321696913858,1.452448748825818,0.4148532475094519
FpDensityMorgan3,0.0,0.2257571557412704,1.643582515180133,0.47513909094208445
FractionCSP3,0.0,0.0894087382321007,0.40803030817285996,0.29901293990745736
GATS1Z,0.0,0.10417048992234422,0.6548473869582988,0.3227545350918314
GATS1are,0.0,0.06906567042485243,0.7836661867256628,0.26280348252040425
GATS1c,0.01639344262295082,0.4080734342906248,1.1238874913995838,0.6388062572412897
GATS1d,0.0,0.08576773871203523,1.1875535703072368,0.29286129602942623
GATS1dv,0.0,0.027044927108981282,0.5575829068889343,0.16445341926813586
GATS1i,0.0,0.23423798999129103,1.0908945382842459,0.48398139426148507
GATS1m,0.0,0.1062901575868832,0.6536573358729765,0.3260217133671977
GATS1p,0.0,0.34951345164478287,0.7911850188621903,0.5911966268888743
GATS1pe,0.0,0.06949645604760889,0.7741807808536864,0.2636218049547664
GATS1se,0.03278688524590164,0.09705810806527299,0.773364235810742,0.3115415029579093
GATS1v,0.0,0.11686356945457821,0.8645565914075486,0.3418531401853407
GATS2Z,0.0,0.09941721861580269,0.5902982449156342,0.31530496129271846
GATS2are,0.0,0.03276259931379627,0.5178070988790902,0.1810044179399947
GATS2c,0.01639344262295082,0.06677719927079886,0.5234884789008355,0.25841284656688196
GATS2d,0.0,0.1765018658552312,1.400621833642077,0.42012125137301876
GATS2dv,0.0,0.03387965005218239,0.7419844880870065,0.18406425522676148
GATS2i,0.0,0.22561594147081715,1.0484403889650844,0.4749904646104142
GATS2m,0.0,0.10326226010397986,0.594211782940829,0.3213444570923542
GATS2p,0.0,0.37805868387678676,0.8041297238607767,0.61486476877179
GATS2pe,0.0,0.03517346436670691,0.526884722999985,0.18754589935988178
GATS2se,0.03278688524590164,0.0425665221334061,0.4889999838335521,0.20631655806892016
GATS2v,0.0,0.1321308803200544,0.8980507944847893,0.3634981159786862
GATS3Z,0.01639344262295082,0.22489849235198084,0.8389307019492807,0.4742346384986875
GATS3are,0.01639344262295082,0.13097517489322688,0.9396163378510426,0.3619049252127233
GATS3c,0.03278688524590164,0.12342793877117843,0.6462060772545386,0.35132312587015735
GATS3d,0.01639344262295082,0.11301635221499408,0.9218546461195115,0.33617904785247116
GATS3dv,0.01639344262295082,0.14788452145491718,1.1616886159924844,0.3845575658531726
GATS3i,0.01639344262295082,0.18259281595600685,0.820414357854287,0.42730880631693846
GATS3m,0.01639344262295082,0.2245456531887037,0.8359531249666255,0.47386248341549864
GATS3p,0.01639344262295082,0.2853597141205046,0.6695879154518102,0.5341907095041102
GATS3pe,0.01639344262295082,0.13441649302271413,0.9429619005012212,0.366628549110287
GATS3se,0.04918032786885246,0.16262734663298545,0.8732496598422901,0.4032708105392522
GATS3v,0.01639344262295082,0.1357796283577527,0.8876360494437078,0.36848287390020273
GATS4Z,0.04918032786885246,0.2869432577348314,0.8298161929014369,0.5356708483152984
GATS4are,0.04918032786885246,0.30205360883241955,1.081300867990339,0.5495940400262903
GATS4c,0.06557377049180328,0.18150152318248053,0.8179617125371156,0.426029955733726
GATS4d,0.04918032786885246,0.15242108103805507,0.7128138495323917,0.39041142534261863
GATS4dv,0.04918032786885246,0.3025699007069119,1.1717188640856242,0.5500635424266108
GATS4i,0.04918032786885246,0.16195775689441522,0.6677827188897186,0.4024397556087311
GATS4m,0.04918032786885246,0.2864339303625058,0.8255404799466022,0.5351952264010824
GATS4p,0.04918032786885246,0.22034782689324717,0.5515972802576183,0.4694122142565606
GATS4pe,0.04918032786885246,0.3180162960447518,1.0954771463910271,0.5639293360384364
GATS4se,0.08196721311475409,0.3084428327671561,1.071320082294151,0.5553762983483866
GATS4v,0.04918032786885246,0.1239348063914856,0.7866629538190077,0.35204375635918556
GATS5Z,0.11475409836065574,0.25694870291924654,0.7310779022755968,0.506901078041117
GATS5are,0.11475409836065574,0.478670754682402,1.0383424103613625,0.6918603577907915
GATS5c,0.13114754098360656,0.33547148153692424,0.8517500523379395,0.5791989999446859
GATS5d,0.11475409836065574,0.13298074273531318,0.4798872575438154,0.3646652475014766
