CID,isomeric_smiles,standardized_smiles,parse_source,standardization_status,source_file,AATS0Z,AATS0are,AATS0d,AATS0dv,AATS0i,AATS0m,AATS0p,AATS0pe,AATS0se,AATS0v,AATS1Z,AATS1are,AATS1d,AATS1dv,AATS1i,AATS1m,AATS1p,AATS1pe,AATS1se,AATS1v,AATS2Z,AATS2are,AATS2d,AATS2dv,AATS2i,AATS2m,AATS2p,AATS2pe,AATS2se,AATS2v,AATS3Z,AATS3are,AATS3d,AATS3dv,AATS3i,AATS3m,AATS3p,AATS3pe,AATS3se,AATS3v,AATS4Z,AATS4are,AATS4d,AATS4dv,AATS4i,AATS4m,AATS4p,AATS4pe,AATS4se,AATS4v,AATS5Z,AATS5are,AATS5d,AATS5dv,AATS5i,AATS5m,AATS5p,AATS5pe,AATS5se,AATS5v,AATSC0Z,AATSC0are,AATSC0c,AATSC0d,AATSC0dv,AATSC0i,AATSC0m,AATSC0p,AATSC0pe,AATSC0se,AATSC0v,AATSC1Z,AATSC1are,AATSC1c,AATSC1d,AATSC1dv,AATSC1i,AATSC1m,AATSC1p,AATSC1pe,AATSC1se,AATSC1v,AATSC2Z,AATSC2are,AATSC2c,AATSC2d,AATSC2dv,AATSC2i,AATSC2m,AATSC2p,AATSC2pe,AATSC2se,AATSC2v,AATSC3Z,AATSC3are,AATSC3c,AATSC3d,AATSC3dv,AATSC3i,AATSC3m,AATSC3p,AATSC3pe,AATSC3se,AATSC3v,AATSC4Z,AATSC4are,AATSC4c,AATSC4d,AATSC4dv,AATSC4i,AATSC4m,AATSC4p,AATSC4pe,AATSC4se,AATSC4v,AATSC5Z,AATSC5are,AATSC5c,AATSC5d,AATSC5dv,AATSC5i,AATSC5m,AATSC5p,AATSC5pe,AATSC5se,AATSC5v,AMW,ATS0Z,ATS0are,ATS0d,ATS0dv,ATS0i,ATS0m,ATS0p,ATS0pe,ATS0se,ATS0v,ATS1Z,ATS1are,ATS1d,ATS1dv,ATS1i,ATS1m,ATS1p,ATS1pe,ATS1se,ATS1v,ATS2Z,ATS2are,ATS2d,ATS2dv,ATS2i,ATS2m,ATS2p,ATS2pe,ATS2se,ATS2v,ATS3Z,ATS3are,ATS3d,ATS3dv,ATS3i,ATS3m,ATS3p,ATS3pe,ATS3se,ATS3v,ATS4Z,ATS4are,ATS4d,ATS4dv,ATS4i,ATS4m,ATS4p,ATS4pe,ATS4se,ATS4v,ATS5Z,ATS5are,ATS5d,ATS5dv,ATS5i,ATS5m,ATS5p,ATS5pe,ATS5se,ATS5v,ATS6Z,ATS6are,ATS6d,ATS6dv,ATS6i,ATS6m,ATS6p,ATS6pe,ATS6se,ATS6v,ATS7Z,ATS7are,ATS7d,ATS7dv,ATS7i,ATS7m,ATS7p,ATS7pe,ATS7se,ATS7v,ATS8Z,ATS8are,ATS8d,ATS8dv,ATS8i,ATS8m,ATS8p,ATS8pe,ATS8se,ATS8v,ATSC0Z,ATSC0are,ATSC0c,ATSC0d,ATSC0dv,ATSC0i,ATSC0m,ATSC0p,ATSC0pe,ATSC0se,ATSC0v,ATSC1Z,ATSC1are,ATSC1c,ATSC1d,ATSC1dv,ATSC1i,ATSC1m,ATSC1p,ATSC1pe,ATSC1se,ATSC1v,ATSC2Z,ATSC2are,ATSC2c,ATSC2d,ATSC2dv,ATSC2i,ATSC2m,ATSC2p,ATSC2pe,ATSC2se,ATSC2v,ATSC3Z,ATSC3are,ATSC3c,ATSC3d,ATSC3dv,ATSC3i,ATSC3m,ATSC3p,ATSC3pe,ATSC3se,ATSC3v,ATSC4Z,ATSC4are,ATSC4c,ATSC4d,ATSC4dv,ATSC4i,ATSC4m,ATSC4p,ATSC4pe,ATSC4se,ATSC4v,ATSC5Z,ATSC5are,ATSC5c,ATSC5d,ATSC5dv,ATSC5i,ATSC5m,ATSC5p,ATSC5pe,ATSC5se,ATSC5v,ATSC6Z,ATSC6are,ATSC6c,ATSC6d,ATSC6dv,ATSC6i,ATSC6m,ATSC6p,ATSC6pe,ATSC6se,ATSC6v,ATSC7Z,ATSC7are,ATSC7c,ATSC7d,ATSC7dv,ATSC7i,ATSC7m,ATSC7p,ATSC7pe,ATSC7se,ATSC7v,ATSC8Z,ATSC8are,ATSC8c,ATSC8d,ATSC8dv,ATSC8i,ATSC8m,ATSC8p,ATSC8pe,ATSC8se,ATSC8v,AXp-1d,AXp-1dv,AXp-2d,AXp-2dv,AXp-3d,AXp-3dv,AXp-4d,AXp-4dv,AvgIpc,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,BalabanJ,BertzCT,C1SP2,C1SP3,C2SP2,C2SP3,C3SP2,C3SP3,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Diameter,ECIndex,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FCSP3,FilterItLogS,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,GATS1Z,GATS1are,GATS1c,GATS1d,GATS1dv,GATS1i,GATS1m,GATS1p,GATS1pe,GATS1se,GATS1v,GATS2Z,GATS2are,GATS2c,GATS2d,GATS2dv,GATS2i,GATS2m,GATS2p,GATS2pe,GATS2se,GATS2v,GATS3Z,GATS3are,GATS3c,GATS3d,GATS3dv,GATS3i,GATS3m,GATS3p,GATS3pe,GATS3se,GATS3v,GATS4Z,GATS4are,GATS4c,GATS4d,GATS4dv,GATS4i,GATS4m,GATS4p,GATS4pe,GATS4se,GATS4v,GATS5Z,GATS5are,GATS5c,GATS5d,GATS5dv,GATS5i,GATS5m,GATS5p,GATS5pe,GATS5se,GATS5v,GGI1,GGI10,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GhoseFilter,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,HybRatio,IC0,IC1,IC2,IC3,IC4,IC5,Ipc,JGI1,JGI10,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGT10,Kappa1,Kappa2,Kappa3,Kier1,Kier2,Kier3,LabuteASA,Lipinski,MATS1Z,MATS1are,MATS1c,MATS1d,MATS1dv,MATS1i,MATS1m,MATS1p,MATS1pe,MATS1se,MATS1v,MATS2Z,MATS2are,MATS2c,MATS2d,MATS2dv,MATS2i,MATS2m,MATS2p,MATS2pe,MATS2se,MATS2v,MATS3Z,MATS3are,MATS3c,MATS3d,MATS3dv,MATS3i,MATS3m,MATS3p,MATS3pe,MATS3se,MATS3v,MATS4Z,MATS4are,MATS4c,MATS4d,MATS4dv,MATS4i,MATS4m,MATS4p,MATS4pe,MATS4se,MATS4v,MATS5Z,MATS5are,MATS5c,MATS5d,MATS5dv,MATS5i,MATS5m,MATS5p,MATS5pe,MATS5se,MATS5v,MAXdO,MDEC-33,MDEO-11,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,MINdO,MPC10,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MW,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,MZ,Mare,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,Mi,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,Mm,MolLogP,MolMR,MolWt,Mp,Mpe,Mse,Mv,NHOHCount,NOCount,NaaCH,NaaO,NaaaC,NaasC,NdO,NddssS,NdsCH,NdsN,NdssC,NsCH3,NsCl,NsNH2,NsOH,NssCH2,NssNH,NssO,NsssCH,NsssN,NssssC,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRadicalElectrons,NumRotatableBonds,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PetitjeanIndex,Phi,RNCG,RPCG,Radius,RingCount,RotRatio,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,SLogP,SMR,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SRW02,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,SZ,SaaCH,SaaN,SaaO,SaaS,SaaaC,SaasC,Sare,SdCH2,SdO,SddsN,SddssS,SdsCH,SdsN,SdssC,Si,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,Sm,Sp,Spe,SsCH3,SsCl,SsNH2,SsOH,SsSH,Sse,SssCH2,SssNH,SssO,SssS,SsssCH,SsssN,SssssC,Sv,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,TMPC10,TMWC10,TPSA,TSRW10,TopoPSA,TopoPSA(NO),TopoShapeIndex,TpiPC10,VAdjMat,VMcGowan,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,WPath,WPol,Xc-3d,Xc-3dv,Xc-4d,Xc-4dv,Xc-5d,Xc-5dv,Xc-6d,Xc-6dv,Xch-4d,Xch-4dv,Xch-5d,Xch-5dv,Xch-6d,Xch-6dv,Xch-7d,Xch-7dv,Xp-1d,Xp-1dv,Xp-2d,Xp-2dv,Xp-3d,Xp-3dv,Xp-4d,Xp-4dv,Xp-5d,Xp-5dv,Xp-6d,Xp-6dv,Xp-7d,Xp-7dv,Xpc-4d,Xpc-4dv,Xpc-5d,Xpc-5dv,Xpc-6d,Xpc-6dv,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Zagreb1,Zagreb2,apol,bpol,fMF,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_alkyl_halide,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_ether,fr_furan,fr_halogen,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane,fragCpx,mZagreb2,n5HRing,n5Ring,n5aHRing_1,n5aRing_1,n6HRing,n6Ring,n6aHRing_1,n6aRing_1,n7Ring,n7aRing_1,nAHRing,nARing,nAcid,nAromAtom,nAromBond,nAtom,nBase,nBonds,nBondsA,nBondsD,nBondsKD,nBondsKS,nBondsM,nBondsO,nBondsS,nC,nCl,nH,nHBAcc,nHBDon,nHRing,nHeavyAtom,nHetero,nI,nN,nO,nRing,nRot,nS,nX,naHRing_1,naRing_1,piPC1,piPC10,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,qed,pLeach,pStdev,original_index
10,CC(=O)[O-],CC(=O)[O-],smiles,success,U_leaching_for_descriptors.csv,29.0,7.360000000000001,2.142857142857143,14.571428571428571,168.463462836821,114.78749085714287,1.1711495306495716,7.3131714285714295,8.848550857142856,196.15237010288055,25.0,6.708333333333333,2.0,9.333333333333334,148.80810934311668,94.15222716666665,1.4680354883333333,6.81275,8.160196666666666,228.86429250208803,20.11111111111111,6.752222222222222,1.6666666666666667,6.111111111111111,167.362060204883,75.51838166666667,0.8884839605052223,6.747511111111111,8.325308,139.92342928003848,8.0,7.7,1.0,0.0,185.18427669615002,16.126992,0.534767986,7.5680000000000005,9.471168,82.0136306254668,,,,,,,,,,,,,,,,,,,,,9.387755102040815,0.29959183673469386,0.06683451420673688,0.489795918367347,7.959183673469389,1.123259652803836,43.640675836734694,0.186978108289551,0.267938775510204,0.20831053061224483,40.5967906071354,-0.4115646258503404,-0.004115646258503428,-0.010909578030818878,-0.20408163265306123,3.5170068027210886,-0.4679973957314309,-2.131466289115649,-0.07660176420286051,-0.0018125850340136446,-0.006235768707482987,-10.954810837900203,4.78684807256236,0.14310657596371876,0.028041492036158983,-0.10884353741496598,1.2947845804988662,-0.42603405324147137,21.90147586167801,-0.06285735111766212,0.13496916099773226,0.08865588208616777,1.8059194234158709,-12.244897959183675,-0.3853061224489794,-0.07013945997734944,0.08163265306122454,-10.10204081632653,0.4518136781247337,-56.177808408163266,0.061817227710448924,-0.3569387755102038,-0.24826253061224487,-15.435529484719249,,,,,,,,,,,,,,,,,,,,,,,8.430550416558573,203.0,51.52000000000001,15.0,102.0,1179.244239857747,803.5124360000001,8.198046714547,51.19220000000001,61.93985599999999,1373.066590720164,150.0,40.25,12.0,56.0,892.8486560587,564.9133629999999,8.80821293,40.8765,48.96118,1373.1857550125283,181.0,60.769999999999996,15.0,55.0,1506.258541843947,679.665435,7.996355644547,60.727599999999995,74.92777199999999,1259.3108635203464,48.0,46.2,6.0,0.0,1111.1056601769,96.76195200000001,3.2086079159999996,45.408,56.827008,492.0817837528008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.71428571428571,2.097142857142857,0.4678415994471581,3.428571428571429,55.71428571428572,7.862817569626852,305.48473085714284,1.308846758026857,1.8755714285714282,1.4581737142857139,284.17753424994777,-2.4693877551020424,-0.024693877551020565,-0.06545746818491327,-1.2244897959183674,21.102040816326532,-2.8079843743885853,-12.788797734693894,-0.459610585217163,-0.010875510204081867,-0.03741461224489792,-65.72886502740121,43.081632653061234,1.2879591836734687,0.25237342832543086,-0.9795918367346939,11.653061224489797,-3.834306479173242,197.11328275510206,-0.5657161600589591,1.2147224489795905,0.79790293877551,16.253274810742838,-73.46938775510205,-2.3118367346938764,-0.42083675986409663,0.48979591836734726,-60.61224489795919,2.7108820687484023,-337.0668504489796,0.37090336626269355,-2.141632653061223,-1.4895751836734692,-92.6131769083155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.2977021272455151,0.5773502691896257,0.15675268557253036,,,,,0.8112781244591328,0.5544923070581674,0.7580392711198944,0.7580392711198944,0.7580392711198944,0.7580392711198944,0.7580392711198944,2.8030394876740514,27.019550008653873,1.0,1.0,0.0,0.0,0.0,0.0,1.2506982145947814,0.6792696431662097,0.6792696431662097,0.6792696431662097,0.6792696431662097,0.6792696431662097,3.5773502691896257,2.3164965809277263,2.3164965809277263,1.7320508075688772,0.9082482904638631,0.9082482904638631,0.49158162379719644,0.49158162379719644,0.0,0.0,0.0,0.0,2.0,9.0,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,59.01385291591001,0.5,-0.08953493158712256,2.0,2.0,2.0,0.5,0.6315217391304349,0.5412125340599454,0.7546061120129742,1.7499999999999998,0.22435897435897437,1.7499266609369484,0.6465238277076458,1.7290491903614147,0.5202947673090107,0.5898048988088428,1.3095327739509601,0.42101449275362324,0.36080835603996364,0.3937027193568585,1.1666666666666665,0.658119658119658,1.1666177739579655,0.4310158851384306,1.1526994602409433,0.3468631782060071,0.3932032658725618,0.8730218493006402,2.2369565217391307,2.4175749318801083,2.154839808951738,0.0,2.2884615384615383,0.00014667812610267682,2.2069523445847086,0.04190161927717034,2.4594104653819784,2.3203902023823146,0.8809344520980801,,,,,,,,,,,,,,,,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,4.0,56.02,0.5,1.5566567074628228,2.1280852788913944,2.1280852788913944,2.1280852788913944,2.1280852788913944,2.1280852788913944,3.2451124978365313,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.4699999999999998,0.8748582995951415,1.1560092559629747,4.0,1.3333333333333333,,24.059948994465934,1.0,-0.04384057971014497,-0.013737511353315256,-0.1632326973616156,-0.41666666666666663,0.44188034188034186,-0.41664222031231557,-0.04884127590254869,-0.40968306345380484,-0.0067649224363370095,-0.02993496626961421,-0.26984425798365347,0.5099033816425124,0.477671813502876,0.4195660336427256,-0.22222222222222218,0.16267806267806265,-0.379283678691763,0.5018592274696709,-0.336174922790011,0.503731349599275,0.4255948166691311,0.04448429041822971,-1.3043478260869568,-1.2861035422343319,-1.049449686435806,0.16666666666666674,-1.269230769230769,0.4022344050166268,-1.287280898635291,0.33061211430548787,-1.332165435295909,-1.191790592067416,-0.3802155109770244,,,,,,,,,,,,,,,,,,,,,,,8.88888888888889,,0.4999999999999999,14.992076773684055,22.994933916541196,22.994933916541196,22.994933916541196,22.994933916541196,22.994933916541196,8.88888888888889,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01385291591001,3.0,2.5649493574615367,2.9444389791664403,3.6109179126442243,4.007333185232471,4.6913478822291435,5.093750200806762,5.783825182329737,6.18826412308259,6.880384082186005,0.7380952380952381,1.0628571428571427,8.88888888888889,0.5504770280073037,8.88888888888889,0.03827859892113979,1.1488152307538115,0.9722222222222221,0.03827859892113979,-1.0833333333333333,-0.5504770280073037,0.7022610226340139,-1.2438,10.681000000000001,59.044000000000004,0.5940443969204449,1.0408963585434177,1.070440120695037,0.606048559216074,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.969305287951849,0.0,0.5,0.7589395748987852,0.48891334123063124,0.30399280283605545,1.0,0.0,0.0,0.5544923070581674,0.7580392711198944,0.7580392711198944,0.7580392711198944,0.7580392711198944,0.7580392711198944,-1.2438,10.681000000000001,9.901064578912528,5.969305287951849,0.0,0.0,6.923737199690624,0.0,0.0,0.0,6.25,1.9459101490553132,2.9444389791664403,0.0,4.007333185232471,0.0,5.093750200806762,0.0,6.18826412308259,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.4399999999999995,0.0,8.88888888888889,0.0,0.0,0.0,0.0,-1.0833333333333333,8.04170661527668,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,4.9158271584380975,4.158310778443114,7.286274509803923,0.9722222222222221,0.0,0.0,0.0,0.0,7.493080844865258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2423399145125185,10.89659695223976,14.896596952239761,14.896596952239761,14.896596952239761,14.896596952239761,14.896596952239761,10.0,48.765210905138915,40.129999999999995,24.17969663734358,40.129999999999995,40.129999999999995,1.0,2.6390573296152584,2.584962500721156,44.33000000000003,0.0,0.0,8.88888888888889,8.88888888888889,0.0,-1.0833333333333333,0.0,0.0,0.9722222222222221,0.0,9.0,0.0,0.5773502691896257,0.07715167498104596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.8931063817365452,1.7320508075688772,0.4702580567175911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03048677532198,12.801067087091564,12.801067087091564,12.801067087091564,12.801067087091564,12.801067087091564,12.0,9.0,6.944379,4.745620999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3497740223042638,12.96497071779763,13.48188105285685,9
